Order Date,Order ID,Invoice No,Product Name,SKU,Category,Sub Category,Customer ID,Customer,Customer Tier,Region,Sales Channel,Warehouse,Sales Rep,Qty,Unit Price,Unit Cost,Sales Amt,Gross Profit,Currency,Exchange Rate,Promotion,Order Status,Payment Terms,Return Reason,Delivery Days,Notes
2024-11-27,ORD-202411-000095,INV-202411-000095,Widget Spark,SKU012,Packaging,Labels,CUST00318,Wall Group,Enterprise,Limpopo,Retail,Johannesburg DC,N. Dlamini,47,11.07,3.97,520.29,333.7,ZAR,1.0,None,Completed,Net 30,,1,rush delivery
2024-04-27,ORD-202404-000096,INV-202404-000096,Widget Echo,SKU005,Accessories,Cables,CUST01308,Hardy Trading,Mid-Market,Free State,Wholesale,Johannesburg DC,N. Dlamini,33,37.09,17.4,1223.97,649.77,USD,18.2387,Summer Promo,Completed,Net 30,,13,manual correction
2024-04-08,ORD-202404-000097,INV-202404-000097,Widget Rift,SKU011,Packaging,Boxes,CUST00881,Mata Trading,SMB,Eastern Cape,Distributor,Johannesburg DC,N. Dlamini,62,15.96,7.78,989.52,507.16,ZAR,1.0,Bundle Discount,Completed,Net 45,,1,promo order
2025-08-05,ORD-202508-000098,INV-202508-000098,Widget Beta,SKU002,Hardware,Fasteners,CUST00330,Rivera Trading,SMB,Western Cape,Ecommerce,Johannesburg DC,N. Dlamini,9,91.33,54.35,821.97,R332.82,ZAR,1.0,None,Completed,Net 45,,5,manual correction
2024-04-23,ORD-202404-000099,INV-202404-000099,Widget Spark,SKU012,Packaging,Labels,CUST01153,Jimenez Trading,SMB,Limpopo,Distributor,Durban Hub,S. Naidoo,60,10.3,4.17,618.0,367.8,ZAR,1.0,None,Completed,Net 30,,1,
2025/03/02,ORD-202503-000100,INV-202503-000100,Widget Beta,SKU002,Hardware,Fasteners,CUST00941,,SMB,Limpopo,Ecommerce,Cape Town DC,A. Petersen,3,89.49,56.36,268.47,99.39,ZAR,1.0,None,Completed,Net 30,,8,rush delivery
2024-01-19,ORD-202401-000101,INV-202401-000101,Widget Spark,SKU012,Packaging,Labels,CUST00400,Mckinney Trading,SMB,KwaZulu-Natal,Distributor,Pretoria Hub,L. van Wyk,43,10.31,3.98,443.33,272.19,ZAR,1.0,None,Completed,Net 60,,8,rush delivery
2024-09-12,ORD-202409-000102,INV-202409-000102,Widget Alpha,SKU001,Hardware,Fasteners,CUST00352,"Lang, Roman and Wilson",Enterprise,Limpopo,Distributor,Durban Hub,S. Naidoo,60,68.75,45.66,4125.0,"1,385.40",ZAR,1.0,None,Completed,COD,,6,rush delivery
2024-10-26,ORD-202410-000103,INV-202410-000103,Widget Pulse,SKU009,Electronics,Sensors,CUST00882,Carroll Trading,SMB,Free State,Wholesale,Johannesburg DC,L. van Wyk,15,502.54,358.93,7538.1,2154.15,ZAR,1.0,None,Completed,Net 15,,19,rush delivery
2025-10-27,ORD-202510-000104,INV-202510-000104,Widget Orion,SKU008,Electronics,Sensors,CUST01092,Shepherd Trading,SMB,Eastern Cape,Distributor,Pretoria Hub,S. Naidoo,10,433.27,$298.19,4332.7,"R1,350.80",ZAR,1.0,None,Completed,Net 15,,30,VIP customer
2024-12-10,ORD-202412-000105,INV-202412-000105,Widget Quantum,SKU010,Electronics,Controllers,CUST00704,Snow Trading,SMB,Gauteng,Ecommerce,Pretoria Hub,T. Mokoena,2,779.39,516.73,1558.78,525.32,ZAR,1.0,None,Completed,COD,,26,manual correction
2025-04-23,ORD-202504-000106,INV-202504-000106,Widget Nova,SKU007,Accessories,Batteries,CUST00200,,Enterprise,Gauteng,Retail,Durban Hub,T. Mokoena,29,120.58,71.65,3496.82,1418.97,ZAR,1.0,None,Completed,Net 15,,4,promo order
04/22/2025,ORD-202504-000107,INV-202504-000107,Widget Alpha,SKU001,Hardware,Fasteners,CUST00178,Lane and Sons,Enterprise,Gauteng,Distributor,Johannesburg DC,N. Dlamini,56,72.53,47.15,4061.68,1421.28,ZAR,1.0,None,Completed,Net 45,,8,rush delivery
2025-08-16,ORD-202508-000108,INV-202508-000108,Widget Orion,SKU008,Electronics,Sensors,CUST00565,Dean Trading,SMB,Limpopo,Ecommerce,Durban Hub,A. Petersen,1,R459.41,317.61,$459.41,141.8,USD,17.5371,Year End Promo,Completed,Net 60,,24,
2024-01-26,ORD-202401-000109,INV-202401-000109,Widget Gamma,SKU003,Hardware,Tools,CUST00775,Gutierrez Trading,SMB,Western Cape,Wholesale,Durban Hub,S. Naidoo,-7,210.18,138.94,-1471.26,-498.68,ZAR,1.0,Bundle Discount,Returned,Net 60,Wrong Item,17,promo order
2024-03-21,ORD-202403-000110,INV-202403-000110,Widget Rift,SKU011,Packaging,Boxes,CUST00778,Rogers Trading,SMB,Free State,Wholesale,Pretoria Hub,N. Dlamini,51,17.51,8.39,893.01,465.12,ZAR,1.0,Launch Campaign,Completed,Net 30,,4,rush delivery
04/28/2024,ORD-202404-000111,INV-202404-000111,Widget Spark,SKU012,Packaging,Labels,CUST00371,Shelton Trading,SMB,Gauteng,Retail,Durban Hub,S. Naidoo,20,12.08,4.1,241.6,159.6,ZAR,1.0,None,Completed,Net 60,,2,rush delivery
2024-11-17,ORD-202411-000112,INV-202411-000112, Widget Flux  ,SKU006,Accessories,Cables,CUST01410,Chavez Trading,SMB,Western Cape,Retail,Cape Town DC,S. Naidoo,0,55.5,23.95,0.0,0.0,ZAR,1.0,Summer Promo,Cancelled,Net 15,,11,rush delivery
2025-03-08,ORD-202503-000113,INV-202503-000113,Widget Nova,SKU007,Accessories,Batteries,CUST00460,Graham-Becker,Key Account,Eastern Cape,Distributor,Durban Hub,L. van Wyk,131,96.42,74.66,12631.02,2850.56,ZAR,1.0,None,Completed,Net 60,,3,VIP customer
2025-06-05,ORD-202506-000114,INV-202506-000114,Widget Quantum,SKU010,Electronics,Controllers,CUST00452,Carter Trading,Mid-Market,Limpopo,Ecommerce,Pretoria Hub,L. van Wyk,4,701.19,$489.96,2804.76,844.92,ZAR,1.0,Year End Promo,Completed,COD,,26,promo order
2024-08-03,ORD-202408-000115,INV-202408-000115,Widget Spark,SKU012,Packaging,Labels,CUST01302,Roberson Trading,SMB,Limpopo,Wholesale,Durban Hub,S. Naidoo,34,11.05,4.05,375.7,238.0,ZAR,1.0,None,Completed,COD,,1,
2025-07-06,ORD-202507-000116,INV-202507-000116,Widget Alpha,SKU001,Hardware,Fasteners,CUST00552,White Trading,SMB,Western Cape,Distributor,Cape Town DC,L. van Wyk,21,74.37,45.15,1561.77,613.62,ZAR,1.0,None,Completed,Net 30,,5,
2024-03-21,ORD-202403-000117,INV-202403-000117,Widget Flux,SKU006,Accessories,Cables,CUST01010,Smith LLC,Enterprise,KwaZulu-Natal,Distributor,Durban Hub,A. Petersen,115,47.56,24.61,"R5,469.40",2639.25,ZAR,1.0,None,Completed,Net 45,,20,promo order
2025-08-23,ORD-202508-000118,INV-202508-000118,Widget Gamma,SKU003,Hardware,Tools,CUST00145,Luna Trading,Mid-Market,KwaZulu-Natal,Ecommerce,Pretoria Hub,A. Petersen,13,204.29,137.17,2655.77,872.56,ZAR,1.0,None,Completed,Net 45,,7,
2025-08-20,ORD-202508-000119,INV-202508-000119,Widget Rift,SKU011,Packaging,Boxes,CUST01208,Johnson Trading,SMB,Limpopo,Distributor,Durban Hub,S. Naidoo,57,16.5,8.03,940.5,482.79,ZAR,1.0,None,Completed,Net 45,,5,rush delivery
2024-06-29,ORD-202406-000120,INV-202406-000120,Widget Beta,SKU002,Hardware,Fasteners,CUST00630,"Dalton, Salazar and Peterson",Enterprise,KwaZulu-Natal,Retail,Cape Town DC,A. Petersen,12,86.72,55.05,1040.64,380.04,ZAR,1.0,None,Completed,Net 30,,6,VIP customer
2024-10-01,ORD-202410-000121,INV-202410-000121,Widget Alpha,SKU001,Hardware,Fasteners,CUST00851,,Mid-Market,Limpopo,Ecommerce,Pretoria Hub,L. van Wyk,8,78.32,46.56,626.56,254.08,ZAR,1.0,None,Completed,COD,,2,promo order
2024-03-05,ORD-202403-000122,INV-202403-000122,Widget Pulse,SKU009,Electronics,Sensors,CUST01241,Baker-Morris,Enterprise,Western Cape,Ecommerce,Pretoria Hub,A. Petersen,7,471.17,337.73,3298.19,934.08,ZAR,1.0,Launch Campaign,Completed,Net 45,,19,
2024-08-23,ORD-202408-000123,INV-202408-000123,Widget Alpha,SKU001,Hardware,Fasteners,CUST00868,,Enterprise,Gauteng,Distributor,Pretoria Hub,A. Petersen,50,R73.41,46.17,3670.5,1362.0,ZAR,1.0,None,Completed,Net 30,,1,
2024-11-15,ORD-202411-000124,INV-202411-000124,Widget Quantum,SKU010,Electronics,Controllers,CUST01309,Jefferson Trading,SMB,Western Cape,Distributor,Johannesburg DC,T. Mokoena,3,$711.56,523.73,2134.68,563.49,ZAR,1.0,None,Completed,Net 15,,26,promo order
2024-08-17,ORD-202408-000125,INV-202408-000125,Widget Orion,SKU008,Electronics,Sensors,CUST00154,Patrick Trading,SMB,Western Cape,Retail,Johannesburg DC,L. van Wyk,8,R467.40,308.69,3739.2,1269.68,ZAR,1.0,None,Completed,Net 30,,20,
2025-02-25,ORD-202502-000126,INV-202502-000126,Widget Echo,SKU005,Accessories,Cables,CUST00585,Williams Trading,SMB,KwaZulu-Natal,Retail,Pretoria Hub,L. van Wyk,12,40.48,18.63,485.76,262.2,ZAR,1.0,Year End Promo,Completed,Net 15,,13,VIP customer
2024-05-10,ORD-202405-000127,INV-202405-000127,Widget Nova,SKU007,Accessories,Batteries,CUST00753,Gibson Group,Enterprise,Eastern Cape,Ecommerce,Johannesburg DC,L. van Wyk,24,110.39,75.0,2649.36,849.36,ZAR,1.0,None,Completed,Net 15,,6,manual correction
2025-10-27,ORD-202510-000128,INV-202510-000128,Widget Quantum,SKU010,Electronics,Controllers,CUST01569,James Trading,Mid-Market,Free State,Ecommerce,Durban Hub,T. Mokoena,6,700.78,513.62,4204.68,1122.96,ZAR,1.0,Summer Promo,Completed,Net 30,,19,promo order
2025-10-27,ORD-202510-000128,INV-202510-000128,Widget Quantum,SKU010,Electronics,Controllers,CUST01569,James Trading,Mid-Market,Free State,Ecommerce,Durban Hub,T. Mokoena,6,700.78,513.62,4204.68,1122.96,ZAR,1.0,Summer Promo,Completed,Net 30,,19,possible duplicate
11-07-2024,ORD-202407-000129,INV-202407-000129,Widget Spark,SKU012,Packaging,Labels,CUST01043, Marquez Trading  ,SMB,Free State,Ecommerce,Pretoria Hub,N. Dlamini,14,11.88,4.03,166.32,109.9,ZAR,1.0,None,Completed,COD,,3,manual correction
2024-08-09,ORD-202408-000130,INV-202408-000130,Widget Beta,SKU002,Hardware,Fasteners,CUST00420,,Mid-Market,Western Cape,Wholesale,Pretoria Hub,T. Mokoena,28,84.92,54.58,2377.76,849.52,ZAR,1.0,None,Completed,Net 60,,10,rush delivery
2024-11-27,ORD-202411-000131,INV-202411-000131,Widget Alpha,SKU001,Hardware,Fasteners,CUST01147,"Garrison, Mcguire and Ball",Enterprise,Western Cape,Distributor,Pretoria Hub,T. Mokoena,61,74.78,45.34,4561.58,1795.84,ZAR,1.0,None,Completed,COD,,7,promo order
2025-03-23,ORD-202503-000132,INV-202503-000132,Widget Gamma,SKU003,Hardware,Tools,CUST00154,Patrick Trading,SMB,Western Cape,Retail,Pretoria Hub,L. van Wyk,14,208.36,143.16,0,912.8,ZAR,1.0,None,Completed,Net 30,,8,rush delivery
2025-03-23,ORD-202503-000132,INV-202503-000132,Widget Gamma,SKU003,Hardware,Tools,CUST00154,Patrick Trading,SMB,Western Cape,Retail,Pretoria Hub,L. van Wyk,14,208.36,143.16,0,912.8,ZAR,1.0,None,Completed,Net 30,,8,possible duplicate
2024-12-02,ORD-202412-000133,INV-202412-000133,Widget Echo,SKU005,Accessories,Cables,CUST00154,Patrick Trading,SMB,Western Cape,Retail,Durban Hub,L. van Wyk,12,42.02,18.76,504.24,279.12,ZAR,1.0,None,Completed,Net 30,,14,
2024-04-16,ORD-202404-000134,INV-202404-000134,Widget Pulse,SKU009,Electronics,Sensors,CUST01742,Marquez Trading,Mid-Market,KwaZulu-Natal,Wholesale,Cape Town DC,S. Naidoo,17,474.33,350.23,8063.61,2109.7,ZAR,1.0,Year End Promo,Completed,Net 15,,24,manual correction
2024-06-22,ORD-202406-000135,INV-202406-000135,Widget Spark,SKU012,Packaging,Labels,CUST01358,"Gonzalez, Mcpherson and Johnson",Enterprise,Eastern Cape,Ecommerce,Pretoria Hub,A. Petersen,29,10.33,3.97,$299.57,184.44,ZAR,1.0,Summer Promo,Completed,Net 45,,5,rush delivery
2024-12-15,ORD-202412-000136,INV-202412-000136,Widget Beta,SKU002,Hardware,Fasteners,CUST01323,"Sparks, Garza and Ingram",Enterprise,Eastern Cape,Retail,Johannesburg DC,N. Dlamini,20,87.72,R55.22,1754.4,650.0,ZAR,1.0,None,Completed,COD,,8,manual correction
2024-05-15,ORD-202405-000137,INV-202405-000137,Widget Spark,SKU012,Packaging,Labels,CUST00771,Whitaker Trading,SMB,Western Cape,Wholesale,Durban Hub,T. Mokoena,55,11.13,4.09,612.15,$387.20,ZAR,1.0,None,Completed,Net 15,,9,promo order
2025-01-29,ORD-202501-000138,INV-202501-000138,Widget Quantum,SKU010,Electronics,Controllers,CUST00280,Nelson Trading,SMB,KwaZulu-Natal,Wholesale,Durban Hub,L. van Wyk,5,723.44,R499.27,3617.2,1120.85,ZAR,1.0,None,Completed,Net 60,,18,
2025-08-25,ORD-202508-000139,INV-202508-000139,Widget Rift,SKU011,Packaging,Boxes,CUST01639,Richardson Trading,SMB,Eastern Cape,Ecommerce,Cape Town DC,L. van Wyk,17,17.48,7.76,297.16,165.24,ZAR,1.0,Launch Campaign,Completed,Net 60,,5,
2025-01-17,ORD-202501-000140,INV-202501-000140,Widget Spark,SKU012,Packaging,Labels,CUST00265,Cabrera Trading,SMB,Western Cape,Distributor,Cape Town DC,S. Naidoo,67,10.22,4.08,684.74,411.38,ZAR,1.0,Launch Campaign,Completed,COD,,6,rush delivery
2025-11-10,ORD-202511-000141,INV-202511-000141,Widget Gamma,SKU003, accessories,Tools,CUST01500, Jones Trading  ,SMB,Limpopo,Retail,Cape Town DC,T. Mokoena,13,229.77,135.08,2987.01,"R1,230.97",ZAR,1.0,Bundle Discount,Completed,Net 15,,14,rush delivery
2025-07-17,ORD-202507-000142,INV-202507-000142,Widget Orion,SKU008,Electronics,Sensors,CUST00427,Gill Trading,Mid-Market,Gauteng,Wholesale,Pretoria Hub,N. Dlamini,12,443.86,303.53,5326.32,1683.96,ZAR,1.0,None,Completed,Net 60,,22,VIP customer
2024-08-28,ORD-202408-000143,INV-202408-000143,Widget Gamma,SKU003,Hardware,Tools,CUST01459,Zamora Trading,SMB,Limpopo,Retail,Pretoria Hub,L. van Wyk,9,218.49,140.72,1966.41,699.93,ZAR,1.0,Summer Promo,Completed,Net 30,,11,VIP customer
2025-11-29,ORD-202511-000144,INV-202511-000144,Widget Nova,SKU007,Accessories,Batteries,CUST00866,Phelps Trading,SMB,KwaZulu-Natal,Distributor,Johannesburg DC,A. Petersen,53,113.34,73.13,6007.02,"2,131.13",ZAR,1.0,Year End Promo,Completed,Net 15,,4,VIP customer
2025-01-16,ORD-202501-000145,INV-202501-000145,Widget Pulse,SKU009,Electronics,Sensors,CUST00040," Barr, Washington and Garrett  ",Enterprise,KwaZulu-Natal,Retail,Pretoria Hub,S. Naidoo,-2,472.82,357.41,-945.64,-230.82,ZAR,1.0,None,Returned,Net 60,Late Delivery,26,promo order
2025-12-03,ORD-202512-000146,INV-202512-000146, Widget Quantum  ,SKU010,Electronics,Controllers,CUST01052,Jenkins Trading,SMB,Limpopo,Distributor,Durban Hub,N. Dlamini,12,704.99,505.09,8459.88,"2,398.80",ZAR,1.0,Bundle Discount,Completed,Net 15,,24,VIP customer
2025-12-06,ORD-202512-000147,INV-202512-000147,Widget Orion,SKU008,Electronics,Sensors,CUST00864,Mitchell Trading,SMB,Western Cape,Ecommerce,Pretoria Hub,T. Mokoena,4,454.66,320.63,1818.64,536.12,ZAR,1.0,Year End Promo,Completed,Net 30,,21,
2024-03-22,ORD-202403-000148,INV-202403-000148,Widget Spark,SKU012,Packaging,Labels,CUST00218,Galloway Trading,SMB,Eastern Cape,Wholesale,Cape Town DC,S. Naidoo,41,11.32,4.13,464.12,294.79,ZAR,1.0,Launch Campaign,Completed,Net 15,,3,
2024-10-08,ORD-202410-000149,INV-202410-000149,Widget Gamma,SKU003,Hardware,Tools,CUST01149,Shepherd Trading,SMB,Eastern Cape,Ecommerce,Cape Town DC,A. Petersen,6,215.19,144.36,1291.14,424.98,ZAR,1.0,None,Completed,COD,,10,manual correction
2025-05-25,ORD-202505-000150,INV-202505-000150,Widget Spark,SKU012,Packaging,Labels,CUST00989,Branch Trading,Mid-Market,Eastern Cape,Ecommerce,Johannesburg DC,A. Petersen,23,11.3,3.9,259.9,170.2,ZAR,1.0,None,Completed,Net 30,,5,VIP customer
2025-07-23,ORD-202507-000151,INV-202507-000151,Widget Echo,SKU005,Accessories,Cables,CUST00087,Kim Trading,SMB,Free State,Retail,Johannesburg DC,A. Petersen,8,40.78,17.66,326.24,184.96,ZAR,1.0,None,Completed,Net 45,,17,VIP customer
2025-12-04,ORD-202512-000152,INV-202512-000152,Widget Rift,SKU011,Packaging,Boxes,CUST00945,Garner Trading,SMB,Limpopo,Distributor,Pretoria Hub,N. Dlamini,94,17.52,7.91,1646.88,903.34,ZAR,1.0,None,Completed,Net 15,,5,manual correction
2025-10-13,ORD-202510-000153,INV-202510-000153,Widget Delta,SKU004,Hardware,Tools,CUST00400,Mckinney Trading,SMB,KwaZulu-Natal,Distributor,Pretoria Hub,L. van Wyk,32,$283.94,199.36,9086.08,2706.56,USD,18.2475,Launch Campaign,Completed,Net 60,,12,promo order
2024-07-23,ORD-202407-000154,INV-202407-000154,Widget Spark,SKU012,Packaging,Labels,CUST01096,Petersen Trading,SMB,Eastern Cape,Distributor,Pretoria Hub,T. Mokoena,70,10.7,3.86,749.0,478.8,ZAR,1.0,Summer Promo,Completed,Net 30,,7,manual correction
2025-06-16,ORD-202506-000155,INV-202506-000155,Widget Nova,SKU007,Accessories,Batteries,CUST00526,Hale Trading,SMB,Gauteng,Wholesale,Johannesburg DC,A. Petersen,28,117.26,70.54,"$3,283.28",1308.16,ZAR,1.0,None,Completed,Net 60,,3,
2025-08-16,ORD-202508-000156,INV-202508-000156,Widget Echo,SKU005,Accessories,Cables,CUST01081,Hood Trading,SMB,Eastern Cape,Wholesale,Cape Town DC,T. Mokoena,36,38.44,17.87,1383.84,740.52,ZAR,1.0,None,Completed,COD,,13,manual correction
2024-10-22,ORD-202410-000157,INV-202410-000157,Widget Pulse,SKU009,Electronics,Sensors,CUST00932,Pearson Trading,Mid-Market,Gauteng,Distributor,Cape Town DC,A. Petersen,27,449.43,342.71,12134.61,2881.44,ZAR,1.0,None,Completed,Net 15,,25,VIP customer
2025-06-13,ORD-202506-000158,INV-202506-000158,Widget Pulse,SKU009,Electronics,Sensors,CUST00739,Mitchell Trading,SMB,Eastern Cape,Distributor,Durban Hub,T. Mokoena,-6,461.4,359.15,-2768.4,R-613.50,ZAR,1.0,Summer Promo,Returned,Net 60,Late Delivery,21,manual correction
2025-04-15,ORD-202504-000159,INV-202504-000159,Widget Orion,SKU008,Electronics,Sensors,CUST01267,Jones Trading,SMB,Gauteng,Ecommerce,Cape Town DC,L. van Wyk,1,456.3,322.89,456.3,133.41,ZAR,1.0,Bundle Discount,Completed,Net 60,,21,promo order
28-10-2025,ORD-202510-000160,INV-202510-000160,Widget Spark,SKU012,Packaging,Labels,CUST00741,Diaz Trading,Mid-Market,Eastern Cape,Wholesale,Durban Hub,A. Petersen,71,10.76,4.1,763.96,472.86,ZAR,1.0,Launch Campaign,Completed,Net 60,,9,rush delivery
2025-05-04,ORD-202505-000161,INV-202505-000161,Widget Delta,SKU004,Hardware,Tools,CUST01651,Campbell Trading,SMB,Eastern Cape,Ecommerce,Pretoria Hub,L. van Wyk,8,302.9,205.58,2423.2,778.56,ZAR,1.0,Summer Promo,Completed,Net 45,,9,promo order
2025-06-10,ORD-202506-000162,INV-202506-000162,Widget Orion,SKU008,Electronics,Sensors,CUST01251,Beard Trading,SMB,Eastern Cape,Wholesale,Durban Hub,N. Dlamini,8,466.83,305.96,"3,734.64",1286.96,ZAR,1.0,None,Completed,Net 60,,24,rush delivery
2024-07-17,ORD-202407-000163,INV-202407-000163,Widget Gamma,SKU003,Hardware,Tools,CUST01394,Anderson Trading,SMB,Eastern Cape,Ecommerce,Pretoria Hub,L. van Wyk,11,218.49,137.09,2403.39,895.4,ZAR,1.0,None,Completed,Net 60,,6,rush delivery
2024-08-22,ORD-202408-000164,INV-202408-000164,Widget Echo,SKU005,Accessories,Cables,CUST00614,Lawrence Trading,Mid-Market,Western Cape,Distributor,Durban Hub,N. Dlamini,43,34.74,18.67,"$1,493.82",$691.01,ZAR,1.0,None,Completed,Net 45,,18,manual correction
2024-10-28,ORD-202410-000165,INV-202410-000165,Widget Echo,SKU005,Accessories,Cables,CUST01190,Lucas Trading,SMB,Gauteng,Distributor,Cape Town DC,S. Naidoo,26,R35.45,17.97,921.7,454.48,ZAR,1.0,Summer Promo,Completed,Net 60,,18,VIP customer
2025-08-23,ORD-202508-000166,INV-202508-000166,Widget Quantum,SKU010,Electronics,Controllers,CUST01163,Ryan Trading,Mid-Market,Limpopo,Wholesale,Pretoria Hub,A. Petersen,9,652.05,492.18,5868.45,1438.83,USD,17.7554,None,Completed,Net 45,,24,manual correction
2025-12-07,ORD-202512-000167,INV-202512-000167,Widget Echo,SKU005,Accessories,Cables,CUST00984,"Johnson, Wright and Eaton",Enterprise,KwaZulu-Natal,Distributor,Durban Hub,A. Petersen,90,33.68,18.53,3031.2,1363.5,USD,18.3308,Year End Promo,Completed,Net 15,,16,manual correction
2025-06-25,ORD-202506-000168,INV-202506-000168,Widget Alpha,SKU001,Hardware,Fasteners,CUST00640,"Webster, Alvarado and Spencer",Enterprise,KwaZulu-Natal,Ecommerce,Johannesburg DC,A. Petersen,6,78.26,R47.29,469.56,185.82,USD,19.5081,None,Completed,COD,,6,
12/01/2025,ORD-202512-000169,INV-202512-000169,Widget Beta,SKU002,Hardware,Fasteners,CUST01448,,Mid-Market,Gauteng,Retail,Cape Town DC,L. van Wyk,11,92.71,54.1,1019.81,424.71,ZAR,1.0,Launch Campaign,Completed,Net 60,,5,manual correction
2024-11-30,ORD-202411-000170,INV-202411-000170,Widget Rift,SKU011,Packaging,Boxes,CUST01167,Norris Trading,SMB,Eastern Cape,Wholesale,Durban Hub,A. Petersen,59,16.7,8.16,985.3,503.86,ZAR,1.0,Summer Promo,Completed,Net 15,,7,
2024-06-16,ORD-202406-000171,INV-202406-000171,Widget Echo,SKU005,Accessories,Cables,CUST01491,Hudson Trading,Mid-Market,Free State,Retail,Johannesburg DC,A. Petersen,11,38.18,17.66,419.98,225.72,ZAR,1.0,Bundle Discount,Completed,Net 60,,11,VIP customer
2025-08-15,ORD-202508-000172,INV-202508-000172,Widget Pulse,SKU009,Electronics,Sensors,CUST00155,,SMB,Gauteng,Distributor,Durban Hub,N. Dlamini,11,488.68,336.26,5375.48,1676.62,ZAR,1.0,Launch Campaign,Completed,Net 45,,22,VIP customer
03/20/2025,ORD-202503-000173,INV-202503-000173,Widget Beta,SKU002,Hardware,Fasteners,CUST01295,Walton Trading,SMB,Gauteng,Wholesale,Pretoria Hub,L. van Wyk,17,R91.20,56.7,"1,550.40",586.5,ZAR,1.0,Summer Promo,Completed,Net 45,,6,VIP customer
2025-03-05,ORD-202503-000174,INV-202503-000174,Widget Gamma,SKU003,Hardware,Tools,CUST01216, Brown Trading  ,SMB,Western Cape,Distributor,Cape Town DC,N. Dlamini,22,196.62,140.93,4325.64,1225.18,ZAR,1.0,Bundle Discount,Completed,Net 45,,12,promo order
,ORD-202507-000175,INV-202507-000175,Widget Alpha,SKU001,Hardware,Fasteners,CUST01082,Park Trading,Mid-Market,Western Cape,Distributor,Durban Hub,N. Dlamini,37,72.52,48.18,2683.24,900.58,ZAR,1.0,None,Completed,Net 60,,9,promo order
2025-11-15,ORD-202511-000176,INV-202511-000176,Widget Quantum,SKU010,Electronics,Controllers,CUST01338,Cobb Trading,SMB,Eastern Cape,Wholesale,Cape Town DC,T. Mokoena,14,R744.66,512.22,10425.24,3254.16,ZAR,1.0,Summer Promo,Completed,Net 15,,21,rush delivery
2024-09-30,ORD-202409-000177,INV-202409-000177,Widget Quantum,SKU010,Electronics,Controllers,CUST01190,,SMB,Gauteng,Distributor,Johannesburg DC,S. Naidoo,10,685.06,506.80,"R6,850.60",1782.6,ZAR,1.0,Year End Promo,Completed,Net 60,,25,manual correction
2025-04-09,ORD-202504-000178,INV-202504-000178,Widget Delta,SKU004,Hardware,Tools,CUST00741,Diaz Trading,Mid-Market,Eastern Cape,Wholesale,Durban Hub,A. Petersen,30,262.92,204.92,7887.6,1740.0,ZAR,1.0,Summer Promo,Completed,Net 60,,3,manual correction
2024-04-23,ORD-202404-000179,INV-202404-000179,Widget Orion,SKU008,Electronics,Sensors,CUST00753,Gibson Group,Enterprise,Eastern Cape,Ecommerce,Pretoria Hub,L. van Wyk,6,433.21,305.85,2599.26,764.16,ZAR,1.0,None,Completed,Net 15,,19,rush delivery
2025-06-21,ORD-202506-000180,INV-202506-000180,Widget Pulse,SKU009,Electronics,Sensors,CUST00129,Huff Trading,SMB,Limpopo,Wholesale,Cape Town DC,A. Petersen,9,506.63,342.46,4559.67,1477.53,ZAR,1.0,Launch Campaign,Completed,COD,,23,promo order
2025-05-02,ORD-202505-000181,INV-202505-000181,Widget Nova,SKU007,Accessories,Batteries,CUST00502,Brooks Trading,Mid-Market,KwaZulu-Natal,Ecommerce,Durban Hub,L. van Wyk,20,112.64,74.82,2252.8,756.4,ZAR,1.0,None,Completed,Net 30,,8,rush delivery
2024-05-23,ORD-202405-000182,INV-202405-000182,Widget Echo,SKU005,Accessories,Cables,CUST00066,"Morris, Stevens and Salazar",Enterprise,Gauteng,Wholesale,Pretoria Hub,N. Dlamini,53,32.85,18.48,1741.05,761.61,ZAR,1.0,None,Completed,Net 30,,12,rush delivery
